"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000053205",250.090581259388,-0.750480931839342,0.245566065267207,-3.05612638709963,0.00224216721207629,0.022502088495342,"Styx"
"ENSMUSG00000032690",245.751551228545,1.13058486726896,0.42980325146518,2.63047071750817,0.00852667148837174,0.056384137306422,"Oas2"
"ENSMUSG00000031274",240.252560248449,-0.396771921387695,0.3201336477002,-1.23939462233369,0.215199391998146,0.430240149229655,"Col4a5"
"ENSMUSG00000062376",247.167793253857,0.147898905629659,0.142145100848062,1.0404783896685,0.298117698976311,0.51866055751598,"Borcs7"
"ENSMUSG00000086835",242.799351791179,-0.83784865372306,0.395792581842672,-2.11688821913319,0.0342693357462463,0.14030695258626,"Gm11775"
"ENSMUSG00000113800",248.389474034813,-1.46797068953205,0.330920526829411,-4.43602185575145,9.16365483833514e-06,0.00040934585201363,"2210039B01Rik"
"ENSMUSG00000026786",245.32698449905,0.849343259493293,0.362222480180425,2.34481100971489,0.0190367262746392,0.0957125511686664,"Apbb1ip"
"ENSMUSG00000121059",250.298862635897,0.825365594454181,0.20293904803599,4.06706152631508,4.76096762518903e-05,0.00134229837422004,"ENSMUSG00000121059"
"ENSMUSG00000079083",246.665306006181,-0.322498436735475,0.224942929348822,-1.43369003715325,0.151660736549449,0.353719789114408,"Jrkl"
"ENSMUSG00000029027",247.353874798431,-0.703572808742122,0.222300786205435,-3.1649587064075,0.00155104962046797,0.0173215747321085,"Dffb"
"ENSMUSG00000035049",245.371622368459,0.605192535735792,0.220799460818995,2.74091491659897,0.0061268370698534,0.0452775405882315,"Rrp12"
"ENSMUSG00000055407",243.295120473872,0.625215840986124,0.52163629418671,1.19856660273401,0.230696510823842,0.44782957648166,"Map6"
"ENSMUSG00000032077",246.345383759903,-0.0749972659209593,0.143884697428593,-0.521231703310067,0.602205371410905,0.768455501653067,"Bud13"
"ENSMUSG00000071984",239.685988540764,0.281004083488463,0.260035848153137,1.08063594109908,0.279859088402364,0.499494668921583,"Fndc1"
"ENSMUSG00000021779",245.913960045608,-0.3511967071682,0.194166408220047,-1.80874081355099,0.0704912791331368,0.223008987559174,"Thrb"
"ENSMUSG00000028385",249.896301505326,0.695726292826764,0.291790316718802,2.38433646685141,0.0171099506754937,0.0894608685139761,"Snx30"
"ENSMUSG00000032086",244.29311004999,-0.221522991601721,0.236419746026814,-0.936990227443174,0.348763584835757,0.565338951017534,"Bace1"
"ENSMUSG00000029446",246.033470990973,0.285931331800562,0.161661128912371,1.76870799878895,0.0769426167462595,0.235377953420518,"Psph"
"ENSMUSG00000072772",245.357317593995,0.265531161303469,0.175454982683407,1.51338626719195,0.130181571225903,0.324130771111313,"Grcc10"
"ENSMUSG00000058881",244.40889758561,0.232206439115632,0.195005068072916,1.19077130358892,0.233743377226674,0.450715635789318,"Zfp516"
"ENSMUSG00000031822",254.554281700925,-0.212829366519592,0.340619173376233,-0.624830846748931,0.532082082954994,0.717085432054279,"Gse1"
"ENSMUSG00000028402",240.458152876016,0.38289258607728,0.483139237618542,0.792509811383999,0.428063473191307,0.635252484838346,"Mpdz"
"ENSMUSG00000029919",239.932468421253,-0.167479348219542,0.262009033516314,-0.639212114070539,0.522684952466257,0.71062545277656,"Hpgds"
"ENSMUSG00000042694",244.78111434793,-0.30261639818763,0.169843283109276,-1.78173898106367,0.0747918069441934,0.231521678597018,"Stn1"
"ENSMUSG00000002808",241.734619116658,0.394073145471761,0.49541409012216,0.795441941052968,0.426356471085527,0.63416559428201,"Epdr1"
"ENSMUSG00000029836",241.27197849341,0.0397144373857059,0.232117854777092,0.171096003897867,0.864148277970511,0.929432216501613,"Cbx3"
"ENSMUSG00000021701",240.377402111782,-1.08601226884199,0.238506776040433,-4.55338119474593,5.27904899558551e-06,0.00025830604428142,"Plk2"
"ENSMUSG00000039765",243.498789400104,-0.481359132371627,0.200811534060628,-2.39706914557158,0.0165268046419153,0.0875939101414746,"Cc2d2a"
"ENSMUSG00000038555",241.704096661124,0.527934177479746,0.495738813364924,1.06494420700346,0.286901178441861,0.506775109110414,"Reep2"
"ENSMUSG00000032186",240.990646196846,0.218780697073317,0.430851438321151,0.507786855547736,0.611602828936703,0.774188538962749,"Tmod2"
"ENSMUSG00000063605",238.835181625802,0.616441453555265,0.366177113957082,1.68345161414844,0.0922876986789845,0.262838577770855,"Ccdc102a"
"ENSMUSG00000048218",241.221725390798,0.312332754335868,0.37938811883284,0.823253915533087,0.410363614493536,0.62145971975308,"Amigo2"
"ENSMUSG00000049907",239.489239608155,0.718346680766833,0.418154644128902,1.71789717238054,0.0858153726874692,0.251420501615988,"Rasl11b"
"ENSMUSG00000042225",243.873513920522,-0.173984069866442,0.227176664298977,-0.765853616185989,0.443763407573282,0.648219596890734,"Ammecr1"
"ENSMUSG00000043154",242.373178168074,-0.0293698110864311,0.3563695208375,-0.0824139253475142,0.934317562893821,0.966123035486884,"Ppp2r3a"
"ENSMUSG00000039959",239.222359491893,0.324500138966796,0.341855965475935,0.949230587551762,0.342503347896189,0.56046389654897,"Hip1"
"ENSMUSG00000039384",244.544565175174,1.10481721136083,0.307185404572781,3.59658107095731,0.000322427125861006,0.00547454602704905,"Dusp10"
"ENSMUSG00000027420",247.849969057374,0.144811933005187,0.436926606913389,0.331433084444529,0.74031737795083,0.858368475656315,"Bfsp1"
"ENSMUSG00000044066",240.178089053626,-0.334926431395896,0.189428734320454,-1.76808672980576,0.0770464055598367,0.235539929604466,"Cep68"
"ENSMUSG00000027285",242.591787353135,-0.0492602715647149,0.158571435456158,-0.310650347731351,0.756066447546488,0.868365686453829,"Haus2"
"ENSMUSG00000044968",240.116740886084,-0.382656147264969,0.155346711082609,-2.46323945063429,0.0137687927535533,0.0780067234933482,"Napepld"
"ENSMUSG00000086013",245.282860739933,-0.479859864217971,0.160425840106114,-2.99116316860531,0.002779169497312,0.0262369631558768,"Gm15706"
"ENSMUSG00000040675",245.43104049765,0.289205376793643,0.25011442646696,1.15629226541975,0.247561630968754,0.465757364378336,"Mthfd1l"
"ENSMUSG00000029136",246.666307117291,-0.113848206905285,0.166014277305726,-0.685773589795687,0.492855892935137,0.68684350931319,"Rbks"
"ENSMUSG00000052105",242.144159532692,0.141541071575022,0.36017303562835,0.392980755286393,0.694333695342692,0.830084721029076,"Mtcl1"
"ENSMUSG00000024269",242.612531696869,0.0887951239698712,0.225496975894659,0.393775231874293,0.693746992172096,0.829917242998566,"Tpgs2"
"ENSMUSG00000054021",242.347497344398,-0.564518338160423,0.156422967981459,-3.60892230498617,0.000307471671062318,0.00528266938924716,"Sirt5"
"ENSMUSG00000037348",240.032635685621,0.194770640403869,0.262584427448653,0.741744825831133,0.458241955150037,0.659282616403867,"Paqr7"
"ENSMUSG00000053716",238.167790404069,0.0848867135837879,0.251686480748008,0.337271645785288,0.735912132166607,0.856293934124971,"Dusp7"
"ENSMUSG00000027550",243.626980975309,-0.212900269951682,0.201433523294239,-1.05692571161898,0.290545492957427,0.510656523278515,"Lrrcc1"
"ENSMUSG00000024732",242.092329793607,0.198549869905743,0.177007775786796,1.12170139997066,0.261989421114608,0.480959025762419,"Ccdc86"
"ENSMUSG00000100241",241.619503078095,1.02283491833525,0.705853005417116,1.44907638061387,0.147316253277444,0.348077046480682,"Slc18a3"
"ENSMUSG00000079057",239.926211330365,-0.652769521805311,0.201358983995967,-3.24181970355187,0.00118769135259245,0.0141724200684901,"Cyp4v3"
"ENSMUSG00000024270",239.959822093518,0.761761454214145,0.367498546830744,2.07282847995854,0.038188244936374,0.150870051456704,"Slc39a6"
"ENSMUSG00000050737",238.827785267488,0.193456728649018,0.268554213646465,0.720363780639433,0.471301044236851,0.669684179689889,"Ptges"
"ENSMUSG00000032121",237.766749871001,-1.10782214150885,0.224134443787188,-4.94266799332595,7.70606527110304e-07,5.75982870755477e-05,"Tmem218"
"ENSMUSG00000035595",239.924884588221,-0.131254706395682,0.161990797661272,-0.810260263488174,0.417790608247815,0.627065752042436,"Fam174c"
"ENSMUSG00000083626",244.328838314219,0.258927600592186,0.201424372933538,1.28548296723566,0.198623565025962,0.411256366006627,"Gm4459"
"ENSMUSG00000032840",240.941292142806,0.194566871309616,0.155408032399154,1.25197435618955,0.210579208341691,0.425167103091248,"Spring1"
"ENSMUSG00000074183",256.625324042214,1.64364988087382,0.424568154141783,3.87134518884554,0.000108236389264054,0.0023924689242006,"Gsta1"
"ENSMUSG00000024579",239.387759539719,-0.172598589553181,0.192022521524869,-0.898845553024507,0.368734932453534,0.584600983936442,"Pcyox1l"
"ENSMUSG00000028546",240.400755670607,0.501566123602226,0.524692203099804,0.955924484181482,0.339110388041263,0.558128367313687,"Elavl4"
"ENSMUSG00000021846",237.143534151412,-0.541064819589896,0.290041488840422,-1.86547387324847,0.0621150110424367,0.206705255852877,"Peli2"
"ENSMUSG00000020988",242.383671142917,-0.352762023340719,0.245077791891479,-1.4393879617494,0.150040633204581,0.351409008313469,"L2hgdh"
"ENSMUSG00000033396",243.331862559879,-0.36143075617892,0.243689257544505,-1.48316244967389,0.138031255181144,0.335119207866201,"Spg11"
"ENSMUSG00000022160",241.489185526711,-0.437843223633889,0.212290462325919,-2.06247242027148,0.0391627806781815,0.153356758848593,"Mettl3"
"ENSMUSG00000049892",238.969203249342,-0.862474726185919,0.283798632729635,-3.03903763696976,0.00237335201857762,0.023403586661975,"Rasd1"
"ENSMUSG00000028576",239.065687968259,-0.178303805083547,0.14632768101718,-1.2185240949907,0.223024874102602,0.439589621557092,"Ift74"
"ENSMUSG00000022217",240.055036809328,-0.295611612169005,0.168628913922797,-1.75303039847807,0.0795967893113067,0.240723997049472,"Emc9"
"ENSMUSG00000027699",237.251092280745,-0.31390756284363,0.249790777267136,-1.25668195710815,0.208868824124582,0.423515393143777,"Ect2"
"ENSMUSG00000014444",239.077713318347,0.757244390953265,0.284281019666678,2.66371772495096,0.00772823820157606,0.0527203026435219,"Piezo1"
"ENSMUSG00000028145",240.42779111586,-0.92744095065782,0.184452150778011,-5.02808423076616,4.95404272629322e-07,4.14328198936902e-05,"Them4"
"ENSMUSG00000039086",240.871574412194,0.175559326633313,0.125860175242875,1.39487591126051,0.163053262344351,0.368388216780615,"Ss18l1"
"ENSMUSG00000038215",239.905727372816,-0.387171190200903,0.188378585051136,-2.05528239898289,0.0398517363567576,0.155165138378393,"Cep44"
"ENSMUSG00000038827",240.067577655281,0.159296930401713,0.200293654619474,0.795316909586335,0.426429179699981,0.63416559428201,"Abitram"
"ENSMUSG00000050188",241.982048393704,-0.0583465376356352,0.141484966961677,-0.412386834365512,0.680055911487748,0.821094733387125,"Lsm10"
"ENSMUSG00000025857",241.082806669428,0.049627506429279,0.147787516553488,0.335803101551663,0.737019351158233,0.856505543418238,"Dnaaf5"
"ENSMUSG00000003526",239.783497575396,-0.745137385268178,0.273647525528603,-2.72298236144764,0.00646955118972594,0.0469763428182343,"Prodh"
"ENSMUSG00000067931",240.422539691295,-0.634985742971052,0.291113162156691,-2.18123336735036,0.0291661600064244,0.126074578260922,"Zfp948"
"ENSMUSG00000036555",238.767400815813,-0.0934607727520839,0.269397254371447,-0.346925483595387,0.728647301116302,0.851860891168975,"Iqce"
"ENSMUSG00000031904",237.711115140281,0.257478160000664,0.273818514890954,0.940324141715555,0.347051319916931,0.563987524625424,"Slc7a6"
"ENSMUSG00000087174",239.345831157584,-0.750122146708076,0.183306643435518,-4.09217108910702,4.27353154088704e-05,0.00124669267711472,"5530601H04Rik"
"ENSMUSG00000033031",236.927399698219,-0.576583879622264,0.28007899510861,-2.05864734482739,0.0395280337940554,0.154284482232759,"Cip2a"
"ENSMUSG00000000983",244.003869167604,1.96933610956628,0.420849592210288,4.67942976782607,2.87673878015973e-06,0.000162760100792936,"Wfdc18"
"ENSMUSG00000054708",235.907723000529,-0.95101806682506,0.22505904358966,-4.22563808881641,2.38264660928267e-05,0.000826309960690729,"Ankrd24"
"ENSMUSG00000038059",238.472498475659,0.677028874160136,0.343142970317025,1.97302271276209,0.0484929746916604,0.176223063954229,"Smim3"
"ENSMUSG00000028541",236.262654691687,0.396266527707801,0.499015698544429,0.794096315734485,0.427139362291047,0.634576609802785,"B4galt2"
"ENSMUSG00000046994",237.500361079468,-0.406037036295017,0.185303444370318,-2.19120069610566,0.0284372722605203,0.124146264743746,"Mars2"
"ENSMUSG00000079491",238.909745698956,0.476105872641414,0.316754742908302,1.50307417110797,0.132819918482153,0.327436196907373,"H2-T10"
"ENSMUSG00000048007",240.434919841558,-0.0949104413542623,0.20476175876073,-0.46351643944008,0.642994234037046,0.796111050314889,"Timm8a1"
"ENSMUSG00000113136",244.201304859467,2.239350699108,0.837012152489906,2.67541001937245,0.00746379057597061,0.0513964686560762,"Gm19951"
"ENSMUSG00000029253",237.333239155199,-0.377414559071346,0.200066691167196,-1.88644374967915,0.059235181733189,0.200849438633736,"Cenpc1"
"ENSMUSG00000039096",240.252958787588,-0.865224981209845,0.261222401027169,-3.3122158658968,0.000925600952923148,0.0118253930627496,"Rsad1"
"ENSMUSG00000049811",241.470139191494,-0.831782863052113,0.301656703166539,-2.75738233004854,0.00582661800330857,0.0437745717423084,"Fam161a"
"ENSMUSG00000009248",227.857322006851,-1.26854733580221,0.42685757210825,-2.97182811947521,0.00296032361353474,0.0275656483782787,"Ascl2"
"ENSMUSG00000022297",238.553287731043,-0.725763866555201,0.188538792912251,-3.84941398714154,0.000118400750415909,0.00256602539571464,"Fzd6"
"ENSMUSG00000026424",237.21835495804,0.516414348824595,0.71025062911133,0.727087492299353,0.467172360351874,0.667108865073168,"Gpr37l1"
"ENSMUSG00000054770",240.338908989573,-0.170721454671776,0.168323739991197,-1.01424466139301,0.310466022502884,0.531104472627253,"Kctd18"
"ENSMUSG00000083621",236.221432204319,-0.439570849052282,0.236506399756257,-1.85860023029103,0.0630838244468573,0.208476607506965,"Gm14586"
"ENSMUSG00000085645",236.492248661127,0.519256413773367,0.517264708517782,1.00385045649314,0.315450699820948,0.536249242129361,"Hoxb5os"
"ENSMUSG00000063439",236.44380754099,0.532274099937753,0.334028365464844,1.59349969933549,0.111048135722491,0.294777524705186,"B9d2"
"ENSMUSG00000000552",233.357329038688,0.282912455253943,0.2857778371235,0.989973393673917,0.32218712385167,0.542984691196091,"Zfp385a"
"ENSMUSG00000046404",238.711018494969,-0.455301903945482,0.171900590921494,-2.64863489709245,0.0080817588492782,0.0542738562976819,"Yod1"
"ENSMUSG00000020695",232.264196622387,0.192235838800058,0.409560843073345,0.469370649199567,0.638804724131329,0.794009931100777,"Mrc2"
"ENSMUSG00000022650",249.895152651891,2.57027630962711,0.958432493193161,2.68174996974889,0.00732381753836891,0.0507640291953026,"Retnlb"
"ENSMUSG00000118663",236.408364660039,-0.120889341054588,0.240898902631911,-0.501826034630403,0.615789897993509,0.777390705894813,"Spata5l1"
"ENSMUSG00000034480",240.679705597564,0.312131569306154,0.21736424320011,1.43598397193047,0.151006902135268,0.352975380083484,"Diaph2"
"ENSMUSG00000030499",234.679275066041,0.453302950376617,0.429715048514682,1.05489196141366,0.291474739130747,0.511569559249075,"Kctd15"
"ENSMUSG00000041199",236.990839858865,-0.218972706544342,0.138908452314867,-1.57638144328317,0.114937922334848,0.302020270661188,"Rpusd1"
"ENSMUSG00000026544",237.600347234276,-0.39996446348861,0.163221429283213,-2.45044088417222,0.0142681389636757,0.0800474640145932,"Dusp23"
"ENSMUSG00000039206",243.594248281329,0.224604628356177,0.215616175866717,1.04168728275292,0.297556686956955,0.51826731209888,"Daglb"
